id,device,timestamp,screenOn,timestamp
ac4af91d-8370-4e97-a64a-250f7297d1f7-3922,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385311512.561,True,1385311512.561
ac4af91d-8370-4e97-a64a-250f7297d1f7-3923,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385311528.062,False,1385311528.062
ac4af91d-8370-4e97-a64a-250f7297d1f7-3924,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385311817.747,True,1385311817.747
ac4af91d-8370-4e97-a64a-250f7297d1f7-3925,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385311834.849,False,1385311834.849
ac4af91d-8370-4e97-a64a-250f7297d1f7-3926,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385312112.151,True,1385312112.151
ac4af91d-8370-4e97-a64a-250f7297d1f7-3927,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385312118.491,False,1385312118.491
ac4af91d-8370-4e97-a64a-250f7297d1f7-3928,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385312341.811,True,1385312341.811
ac4af91d-8370-4e97-a64a-250f7297d1f7-3929,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385312394.703,False,1385312394.703
ac4af91d-8370-4e97-a64a-250f7297d1f7-3930,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385312408.522,True,1385312408.522
ac4af91d-8370-4e97-a64a-250f7297d1f7-3935,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385312734.385,False,1385312734.385
ac4af91d-8370-4e97-a64a-250f7297d1f7-3938,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385312869.954,True,1385312869.954
ac4af91d-8370-4e97-a64a-250f7297d1f7-3939,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385312889.448,False,1385312889.448
ac4af91d-8370-4e97-a64a-250f7297d1f7-3940,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385313154.969,True,1385313154.969
ac4af91d-8370-4e97-a64a-250f7297d1f7-3941,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385313155.483,False,1385313155.483
ac4af91d-8370-4e97-a64a-250f7297d1f7-3942,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385313157.807,True,1385313157.807
ac4af91d-8370-4e97-a64a-250f7297d1f7-3943,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385313167.371,False,1385313167.371
ac4af91d-8370-4e97-a64a-250f7297d1f7-3944,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385313270.67,True,1385313270.67
ac4af91d-8370-4e97-a64a-250f7297d1f7-3945,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385313318.237,False,1385313318.237
ac4af91d-8370-4e97-a64a-250f7297d1f7-3946,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385314047.132,True,1385314047.132
ac4af91d-8370-4e97-a64a-250f7297d1f7-3947,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385314061.631,False,1385314061.631
ac4af91d-8370-4e97-a64a-250f7297d1f7-3948,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385314163.704,True,1385314163.704
ac4af91d-8370-4e97-a64a-250f7297d1f7-3949,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385314164.453,False,1385314164.453
f77f59e3-3b96-452a-96c7-56629a242562-15,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385316473.507,True,1385316473.507
f77f59e3-3b96-452a-96c7-56629a242562-16,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385316477.847,False,1385316477.847
f77f59e3-3b96-452a-96c7-56629a242562-17,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385317117.578,True,1385317117.578
f77f59e3-3b96-452a-96c7-56629a242562-18,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385317147.295,False,1385317147.295
f77f59e3-3b96-452a-96c7-56629a242562-19,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385317539.821,True,1385317539.821
f77f59e3-3b96-452a-96c7-56629a242562-20,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385317541.508,False,1385317541.508
f77f59e3-3b96-452a-96c7-56629a242562-21,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385317797.657,True,1385317797.657
f77f59e3-3b96-452a-96c7-56629a242562-22,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385317804.942,False,1385317804.942
f77f59e3-3b96-452a-96c7-56629a242562-23,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385317869.782,True,1385317869.782
f77f59e3-3b96-452a-96c7-56629a242562-24,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385317870.487,False,1385317870.487
f77f59e3-3b96-452a-96c7-56629a242562-33,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385318183.911,True,1385318183.911
f77f59e3-3b96-452a-96c7-56629a242562-35,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385318191.614,False,1385318191.614
f77f59e3-3b96-452a-96c7-56629a242562-36,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385319043.417,True,1385319043.417
f77f59e3-3b96-452a-96c7-56629a242562-37,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385319056.831,False,1385319056.831
f77f59e3-3b96-452a-96c7-56629a242562-38,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385319415.728,True,1385319415.728
f77f59e3-3b96-452a-96c7-56629a242562-39,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385319417.133,False,1385319417.133
f77f59e3-3b96-452a-96c7-56629a242562-49,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385320251.633,True,1385320251.633
f77f59e3-3b96-452a-96c7-56629a242562-50,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385320258.327,False,1385320258.327
f77f59e3-3b96-452a-96c7-56629a242562-51,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385320439.764,True,1385320439.764
f77f59e3-3b96-452a-96c7-56629a242562-52,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385320446.67,False,1385320446.67
f77f59e3-3b96-452a-96c7-56629a242562-53,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385320912.466,True,1385320912.466
f77f59e3-3b96-452a-96c7-56629a242562-54,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385320917.461,False,1385320917.461
f77f59e3-3b96-452a-96c7-56629a242562-56,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385320945.472,True,1385320945.472
f77f59e3-3b96-452a-96c7-56629a242562-57,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385320950.939,False,1385320950.939
f77f59e3-3b96-452a-96c7-56629a242562-58,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385320997.774,True,1385320997.774
f77f59e3-3b96-452a-96c7-56629a242562-59,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385320998.913,False,1385320998.913
f77f59e3-3b96-452a-96c7-56629a242562-60,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385321423.679,True,1385321423.679
f77f59e3-3b96-452a-96c7-56629a242562-61,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385321424.254,False,1385321424.254
f77f59e3-3b96-452a-96c7-56629a242562-62,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385321579.827,True,1385321579.827
f77f59e3-3b96-452a-96c7-56629a242562-63,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385321617.279,False,1385321617.279
f77f59e3-3b96-452a-96c7-56629a242562-64,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385321687.828,True,1385321687.828
f77f59e3-3b96-452a-96c7-56629a242562-65,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385321694.564,False,1385321694.564
f77f59e3-3b96-452a-96c7-56629a242562-66,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385321698.697,True,1385321698.697
f77f59e3-3b96-452a-96c7-56629a242562-67,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385321706.122,False,1385321706.122
f77f59e3-3b96-452a-96c7-56629a242562-76,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385323038.72,True,1385323038.72
f77f59e3-3b96-452a-96c7-56629a242562-78,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385323127.443,False,1385323127.443
f77f59e3-3b96-452a-96c7-56629a242562-79,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385323128.429,True,1385323128.429
f77f59e3-3b96-452a-96c7-56629a242562-80,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385323132.582,False,1385323132.582
f77f59e3-3b96-452a-96c7-56629a242562-83,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385323640.63,True,1385323640.63
f77f59e3-3b96-452a-96c7-56629a242562-84,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385323660.255,False,1385323660.255
f77f59e3-3b96-452a-96c7-56629a242562-85,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385323831.668,True,1385323831.668
f77f59e3-3b96-452a-96c7-56629a242562-86,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385323855.625,False,1385323855.625
f77f59e3-3b96-452a-96c7-56629a242562-87,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385324080.662,True,1385324080.662
f77f59e3-3b96-452a-96c7-56629a242562-88,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385324081.558,False,1385324081.558
f77f59e3-3b96-452a-96c7-56629a242562-89,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385325063.436,True,1385325063.436
f77f59e3-3b96-452a-96c7-56629a242562-90,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385325069.713,False,1385325069.713
f77f59e3-3b96-452a-96c7-56629a242562-91,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385325246.538,True,1385325246.538
f77f59e3-3b96-452a-96c7-56629a242562-92,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385325247.42,False,1385325247.42
f77f59e3-3b96-452a-96c7-56629a242562-98,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385328774.594,True,1385328774.594
f77f59e3-3b96-452a-96c7-56629a242562-100,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385328796.099,False,1385328796.099
f77f59e3-3b96-452a-96c7-56629a242562-103,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385329263.789,True,1385329263.789
f77f59e3-3b96-452a-96c7-56629a242562-104,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385329264.48,False,1385329264.48
f77f59e3-3b96-452a-96c7-56629a242562-105,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385330104.472,True,1385330104.472
f77f59e3-3b96-452a-96c7-56629a242562-106,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385330105.214,False,1385330105.214
f77f59e3-3b96-452a-96c7-56629a242562-108,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385330503.474,True,1385330503.474
f77f59e3-3b96-452a-96c7-56629a242562-109,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385330507.209,False,1385330507.209
f77f59e3-3b96-452a-96c7-56629a242562-111,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385330507.757,True,1385330507.757
f77f59e3-3b96-452a-96c7-56629a242562-113,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385330552.668,False,1385330552.668
f77f59e3-3b96-452a-96c7-56629a242562-116,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385331661.865,True,1385331661.865
f77f59e3-3b96-452a-96c7-56629a242562-117,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385331674.622,False,1385331674.622
f77f59e3-3b96-452a-96c7-56629a242562-118,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385331675.695,True,1385331675.695
f77f59e3-3b96-452a-96c7-56629a242562-119,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385331675.781,False,1385331675.781
f77f59e3-3b96-452a-96c7-56629a242562-120,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385331680.757,True,1385331680.757
f77f59e3-3b96-452a-96c7-56629a242562-121,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385331681.278,False,1385331681.278
f77f59e3-3b96-452a-96c7-56629a242562-123,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385331686.745,True,1385331686.745
f77f59e3-3b96-452a-96c7-56629a242562-124,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385331688.267,False,1385331688.267
f77f59e3-3b96-452a-96c7-56629a242562-126,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385331766.761,True,1385331766.761
f77f59e3-3b96-452a-96c7-56629a242562-127,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385331769.098,False,1385331769.098
f77f59e3-3b96-452a-96c7-56629a242562-130,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385332556.917,True,1385332556.917
f77f59e3-3b96-452a-96c7-56629a242562-131,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385332576.43,False,1385332576.43
f77f59e3-3b96-452a-96c7-56629a242562-132,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385332582.505,True,1385332582.505
f77f59e3-3b96-452a-96c7-56629a242562-135,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385332585.519,False,1385332585.519
f77f59e3-3b96-452a-96c7-56629a242562-137,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385333107.826,True,1385333107.826
f77f59e3-3b96-452a-96c7-56629a242562-138,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385333109.339,False,1385333109.339
f77f59e3-3b96-452a-96c7-56629a242562-139,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385333192.826,True,1385333192.826
f77f59e3-3b96-452a-96c7-56629a242562-141,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385333203.652,False,1385333203.652
f77f59e3-3b96-452a-96c7-56629a242562-142,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385333847.047,True,1385333847.047
f77f59e3-3b96-452a-96c7-56629a242562-143,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385333848.395,False,1385333848.395
f77f59e3-3b96-452a-96c7-56629a242562-144,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385333896.624,True,1385333896.624
f77f59e3-3b96-452a-96c7-56629a242562-145,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385333902.482,False,1385333902.482
f77f59e3-3b96-452a-96c7-56629a242562-146,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385333973.635,True,1385333973.635
f77f59e3-3b96-452a-96c7-56629a242562-147,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385333974.737,False,1385333974.737
f77f59e3-3b96-452a-96c7-56629a242562-148,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385334046.825,True,1385334046.825
f77f59e3-3b96-452a-96c7-56629a242562-149,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385334117.6,False,1385334117.6
f77f59e3-3b96-452a-96c7-56629a242562-150,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385334161.828,True,1385334161.828
f77f59e3-3b96-452a-96c7-56629a242562-151,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385334162.741,False,1385334162.741
f77f59e3-3b96-452a-96c7-56629a242562-152,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385334198.618,True,1385334198.618
f77f59e3-3b96-452a-96c7-56629a242562-153,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385334245.771,False,1385334245.771
f77f59e3-3b96-452a-96c7-56629a242562-154,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385334257.805,True,1385334257.805
f77f59e3-3b96-452a-96c7-56629a242562-155,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385334269.633,False,1385334269.633
f77f59e3-3b96-452a-96c7-56629a242562-158,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385334388.302,True,1385334388.302
f77f59e3-3b96-452a-96c7-56629a242562-159,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385334410.956,False,1385334410.956
f77f59e3-3b96-452a-96c7-56629a242562-160,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385334656.784,True,1385334656.784
f77f59e3-3b96-452a-96c7-56629a242562-162,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385334685.284,False,1385334685.284
f77f59e3-3b96-452a-96c7-56629a242562-1491,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385336200.856,True,1385336200.856
f77f59e3-3b96-452a-96c7-56629a242562-1492,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385336230.942,False,1385336230.942
f77f59e3-3b96-452a-96c7-56629a242562-1493,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385336403.515,True,1385336403.515
f77f59e3-3b96-452a-96c7-56629a242562-1494,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385336433.54,False,1385336433.54
f77f59e3-3b96-452a-96c7-56629a242562-1495,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385336475.802,True,1385336475.802
f77f59e3-3b96-452a-96c7-56629a242562-1497,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385336508.698,False,1385336508.698
f77f59e3-3b96-452a-96c7-56629a242562-1498,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385336514.737,True,1385336514.737
f77f59e3-3b96-452a-96c7-56629a242562-1499,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385336516.985,False,1385336516.985
f77f59e3-3b96-452a-96c7-56629a242562-1500,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385336863.061,True,1385336863.061
f77f59e3-3b96-452a-96c7-56629a242562-1501,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385336867.786,False,1385336867.786
f77f59e3-3b96-452a-96c7-56629a242562-1503,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385337529.538,True,1385337529.538
f77f59e3-3b96-452a-96c7-56629a242562-1504,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385337534.547,False,1385337534.547
f77f59e3-3b96-452a-96c7-56629a242562-1505,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385337611.414,True,1385337611.414
f77f59e3-3b96-452a-96c7-56629a242562-1506,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385337612.213,False,1385337612.213
f77f59e3-3b96-452a-96c7-56629a242562-1507,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385337858.655,True,1385337858.655
f77f59e3-3b96-452a-96c7-56629a242562-1508,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385337859.632,False,1385337859.632
f77f59e3-3b96-452a-96c7-56629a242562-1509,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385337929.308,True,1385337929.308
f77f59e3-3b96-452a-96c7-56629a242562-1512,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385337932.79,False,1385337932.79
f77f59e3-3b96-452a-96c7-56629a242562-1513,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385337992.566,True,1385337992.566
f77f59e3-3b96-452a-96c7-56629a242562-1514,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385337994.463,False,1385337994.463
f77f59e3-3b96-452a-96c7-56629a242562-1515,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385338487.356,True,1385338487.356
f77f59e3-3b96-452a-96c7-56629a242562-1518,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385338494.493,False,1385338494.493
f77f59e3-3b96-452a-96c7-56629a242562-1519,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385338528.24,True,1385338528.24
f77f59e3-3b96-452a-96c7-56629a242562-1520,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385338589.844,False,1385338589.844
f77f59e3-3b96-452a-96c7-56629a242562-1589,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385340285.531,True,1385340285.531
f77f59e3-3b96-452a-96c7-56629a242562-1590,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385340287.255,False,1385340287.255
f77f59e3-3b96-452a-96c7-56629a242562-1591,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385340421.855,True,1385340421.855
f77f59e3-3b96-452a-96c7-56629a242562-1593,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385340464.861,False,1385340464.861
f77f59e3-3b96-452a-96c7-56629a242562-1594,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385340689.7,True,1385340689.7
f77f59e3-3b96-452a-96c7-56629a242562-1596,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385340693.576,False,1385340693.576
f77f59e3-3b96-452a-96c7-56629a242562-1598,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385341074.644,True,1385341074.644
f77f59e3-3b96-452a-96c7-56629a242562-1599,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385341198.615,False,1385341198.615
f77f59e3-3b96-452a-96c7-56629a242562-1600,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385341205.849,True,1385341205.849
f77f59e3-3b96-452a-96c7-56629a242562-1601,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385341211.023,False,1385341211.023
f77f59e3-3b96-452a-96c7-56629a242562-1602,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385341289.883,True,1385341289.883
f77f59e3-3b96-452a-96c7-56629a242562-1604,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385341293.837,False,1385341293.837
f77f59e3-3b96-452a-96c7-56629a242562-1642,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385341726.7,True,1385341726.7
f77f59e3-3b96-452a-96c7-56629a242562-1643,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385341727.28,False,1385341727.28
f77f59e3-3b96-452a-96c7-56629a242562-1644,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385341728.153,True,1385341728.153
f77f59e3-3b96-452a-96c7-56629a242562-1645,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385341734.476,False,1385341734.476
f77f59e3-3b96-452a-96c7-56629a242562-1646,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385342232.47,True,1385342232.47
f77f59e3-3b96-452a-96c7-56629a242562-1647,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385342234.162,False,1385342234.162
f77f59e3-3b96-452a-96c7-56629a242562-1649,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385342323.354,True,1385342323.354
f77f59e3-3b96-452a-96c7-56629a242562-1650,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385342326.279,False,1385342326.279
f77f59e3-3b96-452a-96c7-56629a242562-1651,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385342600.746,True,1385342600.746
f77f59e3-3b96-452a-96c7-56629a242562-1652,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385342608.896,False,1385342608.896
f77f59e3-3b96-452a-96c7-56629a242562-1653,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385342741.769,True,1385342741.769
f77f59e3-3b96-452a-96c7-56629a242562-1654,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385342764.757,False,1385342764.757
f77f59e3-3b96-452a-96c7-56629a242562-1655,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385342855.605,True,1385342855.605
f77f59e3-3b96-452a-96c7-56629a242562-1656,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385342862.893,False,1385342862.893
f77f59e3-3b96-452a-96c7-56629a242562-1657,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385343001.567,True,1385343001.567
f77f59e3-3b96-452a-96c7-56629a242562-1658,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385343002.164,False,1385343002.164
f77f59e3-3b96-452a-96c7-56629a242562-1659,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385343290.719,True,1385343290.719
f77f59e3-3b96-452a-96c7-56629a242562-1660,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385343291.186,False,1385343291.186
f77f59e3-3b96-452a-96c7-56629a242562-1685,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385343425.612,True,1385343425.612
f77f59e3-3b96-452a-96c7-56629a242562-1686,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385343460.233,False,1385343460.233
f77f59e3-3b96-452a-96c7-56629a242562-1687,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385343668.136,True,1385343668.136
f77f59e3-3b96-452a-96c7-56629a242562-1688,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385343674.299,False,1385343674.299
f77f59e3-3b96-452a-96c7-56629a242562-1689,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385344098.863,True,1385344098.863
f77f59e3-3b96-452a-96c7-56629a242562-1691,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385344101.43,False,1385344101.43
f77f59e3-3b96-452a-96c7-56629a242562-1693,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385344483.528,True,1385344483.528
f77f59e3-3b96-452a-96c7-56629a242562-1694,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385344494.19,False,1385344494.19
f77f59e3-3b96-452a-96c7-56629a242562-1695,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385344614.977,True,1385344614.977
f77f59e3-3b96-452a-96c7-56629a242562-1698,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385344618.721,False,1385344618.721
f77f59e3-3b96-452a-96c7-56629a242562-1700,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385344816.497,True,1385344816.497
f77f59e3-3b96-452a-96c7-56629a242562-1701,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385344826.833,False,1385344826.833
f77f59e3-3b96-452a-96c7-56629a242562-1704,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385345173.431,True,1385345173.431
f77f59e3-3b96-452a-96c7-56629a242562-1705,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385345175.321,False,1385345175.321
f77f59e3-3b96-452a-96c7-56629a242562-1706,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385345632.61,True,1385345632.61
f77f59e3-3b96-452a-96c7-56629a242562-1708,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385345684.921,False,1385345684.921
f77f59e3-3b96-452a-96c7-56629a242562-1709,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385345705.602,True,1385345705.602
f77f59e3-3b96-452a-96c7-56629a242562-1710,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385345706.387,False,1385345706.387
f77f59e3-3b96-452a-96c7-56629a242562-1711,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385346260.157,True,1385346260.157
f77f59e3-3b96-452a-96c7-56629a242562-1712,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385346262.193,False,1385346262.193
f77f59e3-3b96-452a-96c7-56629a242562-1713,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385346721.076,True,1385346721.076
f77f59e3-3b96-452a-96c7-56629a242562-1714,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385346789.22,False,1385346789.22
f77f59e3-3b96-452a-96c7-56629a242562-1717,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385347010.602,True,1385347010.602
f77f59e3-3b96-452a-96c7-56629a242562-1718,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385347022.568,False,1385347022.568
f77f59e3-3b96-452a-96c7-56629a242562-1815,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385349080.394,True,1385349080.394
f77f59e3-3b96-452a-96c7-56629a242562-1817,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385349195.679,False,1385349195.679
f77f59e3-3b96-452a-96c7-56629a242562-1818,f2315250-3e23-4e34-bd13-bcdcdf4bb472,1385349242.578,True,1385349242.578
