¥éËid,device,timestamp,location_id,location_color,duration,mAccuracy,mAltitude,mBearing,mExtras_networkLocationSource,mExtras_networkLocationType,mExtras_satellites,mHasAccuracy,mHasAltitude,mHasBearing,mHasSpeed,mProvider,mSpeed,mTime
06f551e0-b950-42e2-8f5c-f651794d978c-4322,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386978744,0,#0000FF,0.048000097,28,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4337,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386980497,0,#0000FF,1753.61199,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4338,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386980497,0,#0000FF,0.191009998,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4339,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386980497,0,#0000FF,0.029999971,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4340,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386980499,0,#0000FF,1.431999922,32,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4341,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386980499,0,#0000FF,0.054000139,32,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4342,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386980519,0,#0000FF,19.87199998,30,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4343,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386980519,0,#0000FF,0.049999952,30,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4344,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386980520,0,#0000FF,1.315999985,27,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4345,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386980520,0,#0000FF,0.029999971,27,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4348,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386982297,0,#0000FF,1777.061,32,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4349,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386982298,0,#0000FF,1.127000093,36,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4350,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386982298,0,#0000FF,0.005999804,36,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4351,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386982344,0,#0000FF,45.3109901,42,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4352,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386982344,0,#0000FF,0.006000042,42,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4359,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386984097,0,#0000FF,1753.43501,44,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4360,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386984097,0,#0000FF,0.133990049,41,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4361,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386984097,0,#0000FF,0.016000032,41,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4362,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386984098,0,#0000FF,1.075009823,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4363,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386984098,0,#0000FF,0.012000084,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4364,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386984143,0,#0000FF,45.07599998,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4365,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386984144,0,#0000FF,0.096990108,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4368,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386985897,0,#0000FF,1753.569,36,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4369,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386985897,0,#0000FF,0.093009949,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4370,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386985897,0,#0000FF,0.013999939,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4371,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386985898,0,#0000FF,1.171999931,41,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4372,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386985898,0,#0000FF,0.030990124,41,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4373,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386985943,0,#0000FF,44.88499999,42,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4374,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386985943,0,#0000FF,0.085000038,42,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4385,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386987697,0,#0000FF,1753.92701,30,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4386,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386987698,0,#0000FF,0.210000038,56,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4387,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386987698,0,#0000FF,0.022000074,56,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4388,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386987699,0,#0000FF,0.957999945,58,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4389,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386987699,0,#0000FF,0.006000042,58,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4390,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386987744,0,#0000FF,45.18099999,29,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4391,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386987744,0,#0000FF,0.102999926,29,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4394,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386989497,0,#0000FF,1753.336,59,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4395,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386989498,0,#0000FF,1.149999857,58,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4396,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386989498,0,#0000FF,0.035000086,58,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4397,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386989543,0,#0000FF,45.07599998,28,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4398,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386989544,0,#0000FF,0.132999897,28,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4400,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386991297,0,#0000FF,1753.569,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4401,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386991298,0,#0000FF,1.245000124,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4402,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386991298,0,#0000FF,0.082000017,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4404,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386991343,0,#0000FF,44.64198995,31,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4405,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386991343,0,#0000FF,0.006000042,31,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4410,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386993097,0,#0000FF,1754.07501,31,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4411,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386993097,0,#0000FF,0.125,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4412,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386993097,0,#0000FF,0.042000055,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4413,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386993099,0,#0000FF,1.156990051,33,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4414,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386993099,0,#0000FF,0.100009918,33,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4415,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386993144,0,#0000FF,45.00800014,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4416,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386993144,0,#0000FF,0.006989956,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4423,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386994164,0,#0000FF,1020.60401,27,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4424,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386994166,0,#0000FF,1.455999851,30,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4427,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386994435,0,#0000FF,269.0810001,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
06f551e0-b950-42e2-8f5c-f651794d978c-4428,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386994436,0,#0000FF,1.363999844,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-1,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386994899,0,#0000FF,462.539,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-2,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386994899,0,#0000FF,0.103000164,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-3,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386994899,0,#0000FF,0.06799984,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-148,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386994900,0,#0000FF,1.210999966,33,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-159,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386994900,0,#0000FF,0.055000067,33,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4159,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386994945,0,#0000FF,44.88100004,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4160,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386994945,0,#0000FF,0.032999992,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4163,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386996699,0,#0000FF,1754.034,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4164,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386996699,0,#0000FF,0.282999992,36,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4165,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386996699,0,#0000FF,0.00999999,36,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4166,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386996701,0,#0000FF,1.294000149,47,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4167,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386996701,0,#0000FF,0.008990049,47,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4168,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386996746,0,#0000FF,44.93300986,47,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4169,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386996746,0,#0000FF,0.048000097,47,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4176,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386998498,0,#0000FF,1752.782,28,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4177,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386998499,0,#0000FF,0.315999985,30,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4178,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386998499,0,#0000FF,0.034999847,30,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4179,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386998500,0,#0000FF,1.000990152,33,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4180,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386998500,0,#0000FF,0.063009977,33,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4181,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386998545,0,#0000FF,45.08699989,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4182,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386998545,0,#0000FF,0.016000032,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4184,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387000300,0,#0000FF,1755.118,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4185,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387000301,0,#0000FF,1.152999878,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4186,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387000301,0,#0000FF,0.011000156,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4187,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387000345,0,#0000FF,44.10899997,33,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4188,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387000345,0,#0000FF,0.039999962,33,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4189,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387000346,0,#0000FF,0.914999962,20,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4190,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387000346,0,#0000FF,0.043990135,20,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4193,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387002098,0,#0000FF,1751.72901,41,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4194,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387002098,0,#0000FF,0.034990072,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4195,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387002098,0,#0000FF,0.024009943,35,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4196,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387002099,0,#0000FF,1.22300005,30,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4197,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387002099,0,#0000FF,0.012000084,30,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4198,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387002144,0,#0000FF,44.97199988,31,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4199,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387002144,0,#0000FF,0.023000002,31,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4208,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387003898,0,#0000FF,1753.717,36,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4209,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387003898,0,#0000FF,0.196000099,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4210,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387003898,0,#0000FF,0.019999981,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4211,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387003899,0,#0000FF,1.031999826,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4212,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387003899,0,#0000FF,0.024000168,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4213,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387003944,0,#0000FF,45.06199002,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4214,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387003944,0,#0000FF,0.011009932,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4217,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387005698,0,#0000FF,1753.625,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4218,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387005698,0,#0000FF,0.193000078,115,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4219,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387005698,0,#0000FF,0.081999779,115,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4220,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387005699,0,#0000FF,0.896000147,114,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4221,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387005699,0,#0000FF,0.016000032,114,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4222,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387005744,0,#0000FF,45.16799998,115,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4223,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387005744,0,#0000FF,0.013999939,115,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4226,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387007498,0,#0000FF,1753.54,60,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4227,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387007498,0,#0000FF,0.082999945,29,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4228,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387007498,0,#0000FF,0.015000105,29,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4229,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387007499,0,#0000FF,1.200000048,36,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4230,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387007499,0,#0000FF,0.037999868,36,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
c938aa2a-0cf8-4c7d-a166-537e3cdeef76-4231,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1387007544,0,#0000FF,44.94800019,34,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
